State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Annual_Rainfall
Andhra Pradesh,EAST GODAVARI,2000,Kharif,Groundnut,344.0,354.0,992.3
Andhra Pradesh,EAST GODAVARI,2000,Kharif,Onion,42.0,586.0,992.3
Andhra Pradesh,EAST GODAVARI,2000,Kharif,Rice,253966.0,683423.0,992.3
Andhra Pradesh,EAST GODAVARI,2000,Rabi,Bajra,2.0,1.0,992.3
Andhra Pradesh,EAST GODAVARI,2000,Rabi,Groundnut,766.0,1206.0,992.3
Andhra Pradesh,EAST GODAVARI,2000,Rabi,Onion,133.0,2338.0,992.3
Andhra Pradesh,EAST GODAVARI,2000,Rabi,Rice,162861.0,683202.0,992.3
Andhra Pradesh,GUNTUR,2000,Kharif,Bajra,406.0,550.0,992.3
Andhra Pradesh,GUNTUR,2000,Kharif,Cotton(lint),125251.0,252712.0,992.3
Andhra Pradesh,GUNTUR,2000,Kharif,Groundnut,255.0,278.0,992.3
Andhra Pradesh,GUNTUR,2000,Kharif,Onion,376.0,5247.0,992.3
Andhra Pradesh,GUNTUR,2000,Kharif,Rice,292899.0,987363.0,992.3
Andhra Pradesh,GUNTUR,2000,Rabi,Bajra,31.0,42.0,992.3
Andhra Pradesh,GUNTUR,2000,Rabi,Groundnut,3984.0,8956.0,992.3
Andhra Pradesh,GUNTUR,2000,Rabi,Onion,816.0,14792.0,992.3
Andhra Pradesh,GUNTUR,2000,Rabi,Rice,12692.0,49600.0,992.3
Andhra Pradesh,KADAPA,2000,Kharif,Bajra,7329.0,10385.0,992.3
Andhra Pradesh,KADAPA,2000,Kharif,Cotton(lint),30687.0,41157.0,992.3
Andhra Pradesh,KADAPA,2000,Kharif,Groundnut,150521.0,174153.0,992.3
Andhra Pradesh,KADAPA,2000,Kharif,Onion,2502.0,27610.0,992.3
Andhra Pradesh,KADAPA,2000,Kharif,Rice,60412.0,170120.0,992.3
Andhra Pradesh,KADAPA,2000,Rabi,Bajra,2350.0,3330.0,992.3
Andhra Pradesh,KADAPA,2000,Rabi,Groundnut,26324.0,32589.0,992.3
Andhra Pradesh,KADAPA,2000,Rabi,Onion,483.0,13965.0,992.3
Andhra Pradesh,KADAPA,2000,Rabi,Rice,7426.0,6134.0,992.3
Andhra Pradesh,KADAPA,2000,Rabi,Wheat,117.0,67.0,992.3
Andhra Pradesh,KRISHNA,2000,Kharif,Bajra,1.0,1.0,992.3
Andhra Pradesh,KRISHNA,2000,Kharif,Cotton(lint),29437.0,64069.0,992.3
Andhra Pradesh,KRISHNA,2000,Kharif,Groundnut,2979.0,2333.0,992.3
Andhra Pradesh,KRISHNA,2000,Kharif,Onion,11.0,154.0,992.3
Andhra Pradesh,KRISHNA,2000,Kharif,Rice,281343.0,868787.0,992.3
Andhra Pradesh,KRISHNA,2000,Rabi,Groundnut,5937.0,14065.0,992.3
Andhra Pradesh,KRISHNA,2000,Rabi,Onion,51.0,897.0,992.3
Andhra Pradesh,KRISHNA,2000,Rabi,Rice,112917.0,408308.0,992.3
Andhra Pradesh,KURNOOL,2000,Kharif,Bajra,18718.0,15199.0,992.3
Andhra Pradesh,KURNOOL,2000,Kharif,Cotton(lint),118754.0,159270.0,992.3
Andhra Pradesh,KURNOOL,2000,Kharif,Groundnut,207639.0,204317.0,992.3
Andhra Pradesh,KURNOOL,2000,Kharif,Onion,8564.0,126747.0,992.3
Andhra Pradesh,KURNOOL,2000,Kharif,Rice,93188.0,307427.0,992.3
Andhra Pradesh,KURNOOL,2000,Rabi,Bajra,504.0,409.0,992.3
Andhra Pradesh,KURNOOL,2000,Rabi,Groundnut,33563.0,61521.0,992.3
Andhra Pradesh,KURNOOL,2000,Rabi,Onion,1098.0,23828.0,992.3
Andhra Pradesh,KURNOOL,2000,Rabi,Rice,13909.0,38083.0,992.3
Andhra Pradesh,KURNOOL,2000,Rabi,Wheat,850.0,484.0,992.3
Andhra Pradesh,PRAKASAM,2000,Kharif,Bajra,28546.0,42876.0,992.3
Andhra Pradesh,PRAKASAM,2000,Kharif,Cotton(lint),47128.0,61544.0,992.3
Andhra Pradesh,PRAKASAM,2000,Kharif,Groundnut,4844.0,4190.0,992.3
Andhra Pradesh,PRAKASAM,2000,Kharif,Onion,173.0,2414.0,992.3
Andhra Pradesh,PRAKASAM,2000,Kharif,Rice,50601.0,156559.0,992.3
Andhra Pradesh,PRAKASAM,2000,Rabi,Bajra,1807.0,2714.0,992.3
Andhra Pradesh,PRAKASAM,2000,Rabi,Groundnut,9927.0,12180.0,992.3
Andhra Pradesh,PRAKASAM,2000,Rabi,Onion,56.0,984.0,992.3
Andhra Pradesh,PRAKASAM,2000,Rabi,Rice,96893.0,316840.0,992.3
Andhra Pradesh,SPSR NELLORE,2000,Kharif,Bajra,3048.0,5617.0,992.3
Andhra Pradesh,SPSR NELLORE,2000,Kharif,Cotton(lint),7628.0,14403.0,992.3
Andhra Pradesh,SPSR NELLORE,2000,Kharif,Groundnut,3796.0,5413.0,992.3
Andhra Pradesh,SPSR NELLORE,2000,Kharif,Onion,51.0,712.0,992.3
Andhra Pradesh,SPSR NELLORE,2000,Kharif,Rice,55041.0,171563.0,992.3
Andhra Pradesh,SPSR NELLORE,2000,Rabi,Bajra,21.0,39.0,992.3
Andhra Pradesh,SPSR NELLORE,2000,Rabi,Groundnut,6809.0,13598.0,992.3
Andhra Pradesh,SPSR NELLORE,2000,Rabi,Rice,132867.0,367510.0,992.3
Andhra Pradesh,SRIKAKULAM,2000,Kharif,Bajra,4203.0,7263.0,992.3
Andhra Pradesh,SRIKAKULAM,2000,Kharif,Cotton(lint),1836.0,3467.0,992.3
Andhra Pradesh,SRIKAKULAM,2000,Kharif,Groundnut,33753.0,31863.0,992.3
Andhra Pradesh,SRIKAKULAM,2000,Kharif,Onion,63.0,879.0,992.3
Andhra Pradesh,SRIKAKULAM,2000,Kharif,Rice,207461.0,399155.0,992.3
Andhra Pradesh,SRIKAKULAM,2000,Rabi,Groundnut,6069.0,5935.0,992.3
Andhra Pradesh,SRIKAKULAM,2000,Rabi,Onion,1055.0,18097.0,992.3
Andhra Pradesh,SRIKAKULAM,2000,Rabi,Rice,1100.0,2012.0,992.3
Andhra Pradesh,SRIKAKULAM,2000,Whole Year,Potato,7.0,60.0,992.3
Andhra Pradesh,VISAKHAPATANAM,2000,Kharif,Bajra,17746.0,19663.0,992.3
Andhra Pradesh,VISAKHAPATANAM,2000,Kharif,Cotton(lint),1119.0,2113.0,992.3
Andhra Pradesh,VISAKHAPATANAM,2000,Kharif,Groundnut,17715.0,19557.0,992.3
Andhra Pradesh,VISAKHAPATANAM,2000,Kharif,Onion,93.0,1298.0,992.3
Andhra Pradesh,VISAKHAPATANAM,2000,Kharif,Rice,115239.0,183345.0,992.3
Andhra Pradesh,VISAKHAPATANAM,2000,Rabi,Groundnut,2267.0,3568.0,992.3
Andhra Pradesh,VISAKHAPATANAM,2000,Rabi,Onion,326.0,5731.0,992.3
Andhra Pradesh,VISAKHAPATANAM,2000,Rabi,Rice,2969.0,6683.0,992.3
Andhra Pradesh,VISAKHAPATANAM,2000,Whole Year,Potato,136.0,1163.0,992.3
Andhra Pradesh,VIZIANAGARAM,2000,Kharif,Bajra,3619.0,4082.0,992.3
Andhra Pradesh,VIZIANAGARAM,2000,Kharif,Cotton(lint),9874.0,18644.0,992.3
Andhra Pradesh,VIZIANAGARAM,2000,Kharif,Groundnut,55657.0,52540.0,992.3
Andhra Pradesh,VIZIANAGARAM,2000,Kharif,Onion,107.0,1493.0,992.3
Andhra Pradesh,VIZIANAGARAM,2000,Kharif,Rice,129907.0,214347.0,992.3
Andhra Pradesh,VIZIANAGARAM,2000,Rabi,Groundnut,4604.0,2868.0,992.3
Andhra Pradesh,VIZIANAGARAM,2000,Rabi,Onion,421.0,7401.0,992.3
Andhra Pradesh,VIZIANAGARAM,2000,Rabi,Rice,2163.0,5996.0,992.3
Andhra Pradesh,WEST GODAVARI,2000,Kharif,Cotton(lint),2028.0,3829.0,992.3
Andhra Pradesh,WEST GODAVARI,2000,Kharif,Groundnut,790.0,1005.0,992.3
Andhra Pradesh,WEST GODAVARI,2000,Kharif,Rice,272901.0,794415.0,992.3
Andhra Pradesh,WEST GODAVARI,2000,Rabi,Groundnut,3351.0,6444.0,992.3
Andhra Pradesh,WEST GODAVARI,2000,Rabi,Rice,198764.0,858462.0,992.3
Andhra Pradesh,ANANTAPUR,2001,Kharif,Bajra,1595.0,526.0,1009.3
Andhra Pradesh,ANANTAPUR,2001,Kharif,Cotton(lint),8552.0,9055.0,1009.3
Andhra Pradesh,ANANTAPUR,2001,Kharif,Groundnut,758700.0,333828.0,1009.3
Andhra Pradesh,ANANTAPUR,2001,Kharif,Onion,1165.0,19232.0,1009.3
Andhra Pradesh,ANANTAPUR,2001,Kharif,Rice,32878.0,95609.0,1009.3
Andhra Pradesh,ANANTAPUR,2001,Rabi,Bajra,27.0,9.0,1009.3
Andhra Pradesh,ANANTAPUR,2001,Rabi,Groundnut,18773.0,29192.0,1009.3
Andhra Pradesh,ANANTAPUR,2001,Rabi,Onion,380.0,8465.0,1009.3
Andhra Pradesh,ANANTAPUR,2001,Rabi,Rice,38119.0,108906.0,1009.3
Andhra Pradesh,ANANTAPUR,2001,Rabi,Wheat,307.0,213.0,1009.3
Andhra Pradesh,CHITTOOR,2001,Kharif,Bajra,2934.0,3556.0,1009.3
Andhra Pradesh,CHITTOOR,2001,Kharif,Cotton(lint),2.0,2.0,1009.3
Andhra Pradesh,CHITTOOR,2001,Kharif,Groundnut,171365.0,125096.0,1009.3
Andhra Pradesh,CHITTOOR,2001,Kharif,Onion,248.0,3441.0,1009.3
Andhra Pradesh,CHITTOOR,2001,Kharif,Rice,24377.0,55311.0,1009.3
Andhra Pradesh,CHITTOOR,2001,Rabi,Bajra,258.0,313.0,1009.3
Andhra Pradesh,CHITTOOR,2001,Rabi,Groundnut,21443.0,59311.0,1009.3
Andhra Pradesh,CHITTOOR,2001,Rabi,Onion,304.0,6772.0,1009.3
Andhra Pradesh,CHITTOOR,2001,Rabi,Rice,62049.0,170573.0,1009.3
Andhra Pradesh,CHITTOOR,2001,Whole Year,Potato,1024.0,9447.0,1009.3
Andhra Pradesh,EAST GODAVARI,2001,Kharif,Bajra,2219.0,2048.0,1009.3
Andhra Pradesh,EAST GODAVARI,2001,Kharif,Cotton(lint),6289.0,16425.0,1009.3
Andhra Pradesh,EAST GODAVARI,2001,Kharif,Groundnut,140.0,72.0,1009.3
Andhra Pradesh,EAST GODAVARI,2001,Kharif,Onion,122.0,1693.0,1009.3
Andhra Pradesh,EAST GODAVARI,2001,Kharif,Rice,220811.0,579850.0,1009.3
Andhra Pradesh,EAST GODAVARI,2001,Rabi,Groundnut,494.0,979.0,1009.3
Andhra Pradesh,EAST GODAVARI,2001,Rabi,Onion,147.0,2325.0,1009.3
Andhra Pradesh,EAST GODAVARI,2001,Rabi,Rice,165779.0,750150.0,1009.3
Andhra Pradesh,GUNTUR,2001,Kharif,Bajra,77.0,76.0,1009.3
Andhra Pradesh,GUNTUR,2001,Kharif,Cotton(lint),126285.0,378112.0,1009.3
Andhra Pradesh,GUNTUR,2001,Kharif,Groundnut,189.0,138.0,1009.3
Andhra Pradesh,GUNTUR,2001,Kharif,Onion,693.0,9615.0,1009.3
Andhra Pradesh,GUNTUR,2001,Kharif,Rice,272468.0,935110.0,1009.3
Andhra Pradesh,GUNTUR,2001,Rabi,Bajra,43.0,43.0,1009.3
Andhra Pradesh,GUNTUR,2001,Rabi,Groundnut,5092.0,12954.0,1009.3
Andhra Pradesh,GUNTUR,2001,Rabi,Onion,883.0,11504.0,1009.3
Andhra Pradesh,GUNTUR,2001,Rabi,Rice,44917.0,181060.0,1009.3
Andhra Pradesh,KADAPA,2001,Kharif,Bajra,1395.0,2514.0,1009.3
Andhra Pradesh,KADAPA,2001,Kharif,Cotton(lint),21579.0,23356.0,1009.3
Andhra Pradesh,KADAPA,2001,Kharif,Groundnut,119708.0,43693.0,1009.3
Andhra Pradesh,KADAPA,2001,Kharif,Onion,2317.0,15902.0,1009.3
Andhra Pradesh,KADAPA,2001,Kharif,Rice,38218.0,96883.0,1009.3
Andhra Pradesh,KADAPA,2001,Rabi,Bajra,1524.0,2746.0,1009.3
Andhra Pradesh,KADAPA,2001,Rabi,Groundnut,20282.0,34824.0,1009.3
Andhra Pradesh,KADAPA,2001,Rabi,Onion,637.0,9701.0,1009.3
Andhra Pradesh,KADAPA,2001,Rabi,Rice,37550.0,98231.0,1009.3
Andhra Pradesh,KADAPA,2001,Rabi,Wheat,39.0,27.0,1009.3
Andhra Pradesh,KRISHNA,2001,Kharif,Cotton(lint),35374.0,77615.0,1009.3
Andhra Pradesh,KRISHNA,2001,Kharif,Groundnut,1720.0,1369.0,1009.3
Andhra Pradesh,KRISHNA,2001,Kharif,Onion,10.0,139.0,1009.3
Andhra Pradesh,KRISHNA,2001,Kharif,Rice,245114.0,714507.0,1009.3
Andhra Pradesh,KRISHNA,2001,Rabi,Groundnut,4757.0,10665.0,1009.3
Andhra Pradesh,KRISHNA,2001,Rabi,Onion,59.0,933.0,1009.3
Andhra Pradesh,KRISHNA,2001,Rabi,Rice,98472.0,358635.0,1009.3
Andhra Pradesh,KURNOOL,2001,Kharif,Bajra,13932.0,11062.0,1009.3
Andhra Pradesh,KURNOOL,2001,Kharif,Cotton(lint),82631.0,87006.0,1009.3
Andhra Pradesh,KURNOOL,2001,Kharif,Groundnut,175910.0,151283.0,1009.3
Andhra Pradesh,KURNOOL,2001,Kharif,Onion,9130.0,139853.0,1009.3
Andhra Pradesh,KURNOOL,2001,Kharif,Rice,43617.0,121779.0,1009.3
Andhra Pradesh,KURNOOL,2001,Rabi,Bajra,184.0,146.0,1009.3
Andhra Pradesh,KURNOOL,2001,Rabi,Groundnut,33333.0,67566.0,1009.3
Andhra Pradesh,KURNOOL,2001,Rabi,Onion,1474.0,37322.0,1009.3
Andhra Pradesh,KURNOOL,2001,Rabi,Rice,38162.0,98534.0,1009.3
Andhra Pradesh,KURNOOL,2001,Rabi,Wheat,1264.0,876.0,1009.3
Andhra Pradesh,PRAKASAM,2001,Kharif,Bajra,7969.0,9786.0,1009.3
Andhra Pradesh,PRAKASAM,2001,Kharif,Cotton(lint),37624.0,62633.0,1009.3
Andhra Pradesh,PRAKASAM,2001,Kharif,Groundnut,1524.0,1212.0,1009.3
Andhra Pradesh,PRAKASAM,2001,Kharif,Onion,62.0,860.0,1009.3
Andhra Pradesh,PRAKASAM,2001,Kharif,Rice,40841.0,134204.0,1009.3
Andhra Pradesh,PRAKASAM,2001,Rabi,Bajra,717.0,880.0,1009.3
Andhra Pradesh,PRAKASAM,2001,Rabi,Groundnut,4936.0,8534.0,1009.3
Andhra Pradesh,PRAKASAM,2001,Rabi,Onion,69.0,1091.0,1009.3
Andhra Pradesh,PRAKASAM,2001,Rabi,Rice,106540.0,385888.0,1009.3
Andhra Pradesh,PRAKASAM,2001,Rabi,Wheat,15.0,10.0,1009.3
Andhra Pradesh,SPSR NELLORE,2001,Kharif,Bajra,917.0,1357.0,1009.3
Andhra Pradesh,SPSR NELLORE,2001,Kharif,Cotton(lint),6553.0,17115.0,1009.3
Andhra Pradesh,SPSR NELLORE,2001,Kharif,Groundnut,2616.0,3817.0,1009.3
Andhra Pradesh,SPSR NELLORE,2001,Kharif,Onion,47.0,652.0,1009.3
Andhra Pradesh,SPSR NELLORE,2001,Kharif,Rice,34297.0,108413.0,1009.3
Andhra Pradesh,SPSR NELLORE,2001,Rabi,Bajra,67.0,99.0,1009.3
Andhra Pradesh,SPSR NELLORE,2001,Rabi,Groundnut,7111.0,18531.0,1009.3
Andhra Pradesh,SPSR NELLORE,2001,Rabi,Onion,2.0,32.0,1009.3
Andhra Pradesh,SPSR NELLORE,2001,Rabi,Rice,176106.0,597352.0,1009.3
Andhra Pradesh,SRIKAKULAM,2001,Kharif,Bajra,2910.0,2927.0,1009.3
Andhra Pradesh,SRIKAKULAM,2001,Kharif,Cotton(lint),1724.0,4503.0,1009.3
Andhra Pradesh,SRIKAKULAM,2001,Kharif,Groundnut,30461.0,21566.0,1009.3
Andhra Pradesh,SRIKAKULAM,2001,Kharif,Onion,47.0,652.0,1009.3
Andhra Pradesh,SRIKAKULAM,2001,Kharif,Rice,178771.0,393654.0,1009.3
Andhra Pradesh,SRIKAKULAM,2001,Rabi,Groundnut,5580.0,6211.0,1009.3
Andhra Pradesh,SRIKAKULAM,2001,Rabi,Onion,1294.0,22930.0,1009.3
Andhra Pradesh,SRIKAKULAM,2001,Rabi,Rice,1584.0,3594.0,1009.3
Andhra Pradesh,SRIKAKULAM,2001,Whole Year,Potato,8.0,52.0,1009.3
Andhra Pradesh,VISAKHAPATANAM,2001,Kharif,Bajra,15686.0,13019.0,1009.3
Andhra Pradesh,VISAKHAPATANAM,2001,Kharif,Cotton(lint),1021.0,2667.0,1009.3
Andhra Pradesh,VISAKHAPATANAM,2001,Kharif,Groundnut,12864.0,14601.0,1009.3
Andhra Pradesh,VISAKHAPATANAM,2001,Kharif,Onion,32.0,444.0,1009.3
Andhra Pradesh,VISAKHAPATANAM,2001,Kharif,Rice,86579.0,145020.0,1009.3
Andhra Pradesh,VISAKHAPATANAM,2001,Rabi,Groundnut,2208.0,4376.0,1009.3
Andhra Pradesh,VISAKHAPATANAM,2001,Rabi,Onion,308.0,4872.0,1009.3
Andhra Pradesh,VISAKHAPATANAM,2001,Rabi,Rice,3744.0,7589.0,1009.3
Andhra Pradesh,VISAKHAPATANAM,2001,Whole Year,Potato,173.0,1117.0,1009.3
Andhra Pradesh,VIZIANAGARAM,2001,Kharif,Bajra,2724.0,2956.0,1009.3
Andhra Pradesh,VIZIANAGARAM,2001,Kharif,Cotton(lint),15639.0,40845.0,1009.3
Andhra Pradesh,VIZIANAGARAM,2001,Kharif,Groundnut,46758.0,36986.0,1009.3
Andhra Pradesh,VIZIANAGARAM,2001,Kharif,Onion,112.0,1554.0,1009.3
Andhra Pradesh,VIZIANAGARAM,2001,Kharif,Rice,106296.0,199624.0,1009.3
Andhra Pradesh,VIZIANAGARAM,2001,Rabi,Groundnut,4688.0,5968.0,1009.3
Andhra Pradesh,VIZIANAGARAM,2001,Rabi,Onion,408.0,6453.0,1009.3
Andhra Pradesh,VIZIANAGARAM,2001,Rabi,Rice,3864.0,10085.0,1009.3
Andhra Pradesh,WEST GODAVARI,2001,Kharif,Cotton(lint),3269.0,8538.0,1009.3
Andhra Pradesh,WEST GODAVARI,2001,Kharif,Groundnut,670.0,1126.0,1009.3
Andhra Pradesh,WEST GODAVARI,2001,Kharif,Rice,222720.0,576622.0,1009.3
Andhra Pradesh,WEST GODAVARI,2001,Rabi,Groundnut,2701.0,6237.0,1009.3
Andhra Pradesh,WEST GODAVARI,2001,Rabi,Onion,1.0,16.0,1009.3
Andhra Pradesh,WEST GODAVARI,2001,Rabi,Rice,191480.0,896509.0,1009.3
Andhra Pradesh,ANANTAPUR,2002,Kharif,Bajra,1925.0,581.0,703.2
Andhra Pradesh,ANANTAPUR,2002,Kharif,Cotton(lint),7638.0,7144.0,703.2
Andhra Pradesh,ANANTAPUR,2002,Kharif,Groundnut,732262.0,259953.0,703.2
Andhra Pradesh,ANANTAPUR,2002,Kharif,Onion,776.0,8432.0,703.2
Andhra Pradesh,ANANTAPUR,2002,Kharif,Rice,29066.0,66329.0,703.2
Andhra Pradesh,ANANTAPUR,2002,Kharif,Soyabean,51.0,0.0,703.2
Andhra Pradesh,ANANTAPUR,2002,Rabi,Bajra,129.0,39.0,703.2
Andhra Pradesh,ANANTAPUR,2002,Rabi,Groundnut,17529.0,18651.0,703.2
Andhra Pradesh,ANANTAPUR,2002,Rabi,Onion,401.0,7192.0,703.2
Andhra Pradesh,ANANTAPUR,2002,Rabi,Rice,10960.0,20462.0,703.2
Andhra Pradesh,ANANTAPUR,2002,Rabi,Wheat,362.0,333.0,703.2
Andhra Pradesh,ANANTAPUR,2002,Whole Year,Mango,3968.0,26176.0,703.2
Andhra Pradesh,ANANTAPUR,2002,Whole Year,Potato,2.0,17.0,703.2
Andhra Pradesh,CHITTOOR,2002,Kharif,Bajra,2366.0,1171.0,703.2
Andhra Pradesh,CHITTOOR,2002,Kharif,Groundnut,101638.0,50108.0,703.2
Andhra Pradesh,CHITTOOR,2002,Kharif,Onion,205.0,2451.0,703.2
Andhra Pradesh,CHITTOOR,2002,Kharif,Rice,20137.0,50020.0,703.2
Andhra Pradesh,CHITTOOR,2002,Rabi,Bajra,42.0,21.0,703.2
Andhra Pradesh,CHITTOOR,2002,Rabi,Groundnut,18706.0,52714.0,703.2
Andhra Pradesh,CHITTOOR,2002,Rabi,Onion,266.0,4753.0,703.2
Andhra Pradesh,CHITTOOR,2002,Rabi,Rice,30034.0,76827.0,703.2
Andhra Pradesh,CHITTOOR,2002,Rabi,Wheat,5.0,7.0,703.2
Andhra Pradesh,CHITTOOR,2002,Whole Year,Mango,47834.0,335015.0,703.2
Andhra Pradesh,CHITTOOR,2002,Whole Year,Potato,1126.0,9776.0,703.2
Andhra Pradesh,EAST GODAVARI,2002,Kharif,Bajra,1196.0,1051.0,703.2
Andhra Pradesh,EAST GODAVARI,2002,Kharif,Cotton(lint),4555.0,8092.0,703.2
Andhra Pradesh,EAST GODAVARI,2002,Kharif,Groundnut,50.0,48.0,703.2
Andhra Pradesh,EAST GODAVARI,2002,Kharif,Onion,132.0,1578.0,703.2
Andhra Pradesh,EAST GODAVARI,2002,Kharif,Rice,194809.0,551115.0,703.2
Andhra Pradesh,EAST GODAVARI,2002,Rabi,Groundnut,526.0,920.0,703.2
Andhra Pradesh,EAST GODAVARI,2002,Rabi,Onion,140.0,1763.0,703.2
Andhra Pradesh,EAST GODAVARI,2002,Rabi,Rice,106427.0,491906.0,703.2
Andhra Pradesh,EAST GODAVARI,2002,Whole Year,Mango,18957.0,92583.0,703.2
Andhra Pradesh,GUNTUR,2002,Kharif,Bajra,419.0,356.0,703.2
Andhra Pradesh,GUNTUR,2002,Kharif,Cotton(lint),98628.0,186813.0,703.2
Andhra Pradesh,GUNTUR,2002,Kharif,Groundnut,161.0,141.0,703.2
Andhra Pradesh,GUNTUR,2002,Kharif,Onion,806.0,9635.0,703.2
Andhra Pradesh,GUNTUR,2002,Kharif,Rice,202953.0,646811.0,703.2
Andhra Pradesh,GUNTUR,2002,Kharif,Soyabean,2376.0,0.0,703.2
Andhra Pradesh,GUNTUR,2002,Rabi,Bajra,6.0,5.0,703.2
Andhra Pradesh,GUNTUR,2002,Rabi,Groundnut,3624.0,7802.0,703.2
Andhra Pradesh,GUNTUR,2002,Rabi,Onion,737.0,13565.0,703.2
Andhra Pradesh,GUNTUR,2002,Rabi,Rice,2716.0,7385.0,703.2
Andhra Pradesh,GUNTUR,2002,Whole Year,Mango,984.0,10186.0,703.2
Andhra Pradesh,KADAPA,2002,Kharif,Bajra,2866.0,2814.0,703.2
Andhra Pradesh,KADAPA,2002,Kharif,Cotton(lint),11500.0,12921.0,703.2
Andhra Pradesh,KADAPA,2002,Kharif,Groundnut,87896.0,11778.0,703.2
Andhra Pradesh,KADAPA,2002,Kharif,Onion,1828.0,17722.0,703.2
Andhra Pradesh,KADAPA,2002,Kharif,Rice,27457.0,56424.0,703.2
Andhra Pradesh,KADAPA,2002,Rabi,Bajra,674.0,661.0,703.2
Andhra Pradesh,KADAPA,2002,Rabi,Groundnut,18282.0,24772.0,703.2
Andhra Pradesh,KADAPA,2002,Rabi,Onion,561.0,7735.0,703.2
Andhra Pradesh,KADAPA,2002,Rabi,Rice,9203.0,16446.0,703.2
Andhra Pradesh,KADAPA,2002,Rabi,Wheat,30.0,28.0,703.2
Andhra Pradesh,KADAPA,2002,Whole Year,Mango,17743.0,88929.0,703.2
Andhra Pradesh,KRISHNA,2002,Kharif,Cotton(lint),31367.0,57937.0,703.2
Andhra Pradesh,KRISHNA,2002,Kharif,Groundnut,985.0,977.0,703.2
Andhra Pradesh,KRISHNA,2002,Kharif,Onion,16.0,203.0,703.2
Andhra Pradesh,KRISHNA,2002,Kharif,Rice,243910.0,761243.0,703.2
Andhra Pradesh,KRISHNA,2002,Rabi,Groundnut,3447.0,6449.0,703.2
Andhra Pradesh,KRISHNA,2002,Rabi,Onion,107.0,1347.0,703.2
Andhra Pradesh,KRISHNA,2002,Rabi,Rice,2185.0,5688.0,703.2
Andhra Pradesh,KRISHNA,2002,Whole Year,Mango,62800.0,234926.0,703.2
Andhra Pradesh,KURNOOL,2002,Kharif,Bajra,10352.0,6863.0,703.2
Andhra Pradesh,KURNOOL,2002,Kharif,Cotton(lint),55276.0,49748.0,703.2
Andhra Pradesh,KURNOOL,2002,Kharif,Groundnut,167944.0,96568.0,703.2
Andhra Pradesh,KURNOOL,2002,Kharif,Onion,8365.0,104964.0,703.2
Andhra Pradesh,KURNOOL,2002,Kharif,Rice,47948.0,100499.0,703.2
Andhra Pradesh,KURNOOL,2002,Rabi,Bajra,362.0,240.0,703.2
Andhra Pradesh,KURNOOL,2002,Rabi,Groundnut,18980.0,26667.0,703.2
Andhra Pradesh,KURNOOL,2002,Rabi,Onion,1290.0,25465.0,703.2
Andhra Pradesh,KURNOOL,2002,Rabi,Rice,10974.0,24856.0,703.2
Andhra Pradesh,KURNOOL,2002,Rabi,Wheat,941.0,867.0,703.2
Andhra Pradesh,KURNOOL,2002,Whole Year,Mango,3021.0,14250.0,703.2
Andhra Pradesh,KURNOOL,2002,Whole Year,Potato,1.0,5.0,703.2
Andhra Pradesh,PRAKASAM,2002,Kharif,Bajra,10062.0,9378.0,703.2
Andhra Pradesh,PRAKASAM,2002,Kharif,Cotton(lint),24364.0,28377.0,703.2
Andhra Pradesh,PRAKASAM,2002,Kharif,Groundnut,1711.0,1761.0,703.2
Andhra Pradesh,PRAKASAM,2002,Kharif,Onion,123.0,1470.0,703.2
Andhra Pradesh,PRAKASAM,2002,Kharif,Rice,19256.0,46927.0,703.2
Andhra Pradesh,PRAKASAM,2002,Kharif,Soyabean,12.0,0.0,703.2
Andhra Pradesh,PRAKASAM,2002,Rabi,Bajra,198.0,185.0,703.2
Andhra Pradesh,PRAKASAM,2002,Rabi,Groundnut,4925.0,6531.0,703.2
Andhra Pradesh,PRAKASAM,2002,Rabi,Onion,88.0,1108.0,703.2
Andhra Pradesh,PRAKASAM,2002,Rabi,Rice,46223.0,104325.0,703.2
Andhra Pradesh,PRAKASAM,2002,Rabi,Wheat,73.0,67.0,703.2
Andhra Pradesh,PRAKASAM,2002,Whole Year,Mango,5235.0,16046.0,703.2
Andhra Pradesh,SPSR NELLORE,2002,Kharif,Bajra,1326.0,1671.0,703.2
Andhra Pradesh,SPSR NELLORE,2002,Kharif,Cotton(lint),5798.0,10300.0,703.2
Andhra Pradesh,SPSR NELLORE,2002,Kharif,Groundnut,4242.0,7894.0,703.2
Andhra Pradesh,SPSR NELLORE,2002,Kharif,Onion,78.0,932.0,703.2
Andhra Pradesh,SPSR NELLORE,2002,Kharif,Rice,45511.0,149276.0,703.2
Andhra Pradesh,SPSR NELLORE,2002,Rabi,Bajra,36.0,45.0,703.2
Andhra Pradesh,SPSR NELLORE,2002,Rabi,Groundnut,5487.0,13849.0,703.2
Andhra Pradesh,SPSR NELLORE,2002,Rabi,Onion,1.0,13.0,703.2
Andhra Pradesh,SPSR NELLORE,2002,Rabi,Rice,173384.0,522579.0,703.2
Andhra Pradesh,SPSR NELLORE,2002,Whole Year,Mango,9804.0,33578.0,703.2
Andhra Pradesh,SRIKAKULAM,2002,Kharif,Bajra,3476.0,4508.0,703.2
Andhra Pradesh,SRIKAKULAM,2002,Kharif,Cotton(lint),1522.0,2704.0,703.2
Andhra Pradesh,SRIKAKULAM,2002,Kharif,Groundnut,29254.0,20829.0,703.2
